1	2	3	4	5	location
-94	-82	-74	-76	-92	south
	-82	-74	-84	-90	south
-88	-76	-84	-84		south
-94	-80		-80	-92	south
-88	-76	-74	-86	-90	south
-92	-82	-84	-76	-92	south
-92	-82	-84	-80	-92	south
	-82	-86	-82	-90	south
-96	-82	-76		-90	south
-90	-80	-76	-76		south
	-82		-84	-92	south
	-76		-86	-92	south
-94	-82	-78			south
	-76	-76	-76	-92	south
-92	-76	-84	-86	-92	south
	-82	-74	-84	-94	south
-90	-76	-76	-86		south
-88	-80	-86		-92	south
-92	-82	-76	-76	-94	south
-90	-82	-74	-84	-92	south
	-82	-84	-76	-94	south
-92	-76	-86	-76	-90	south
-92	-76	-84	-84	-92	south
-92	-76	-76	-76	-92	south
-92	-80	-84	-76	-92	south
-92	-82	-76	-84	-94	south
-92	-82	-84	-80		south
	-82	-84	-76	-92	south
-90			-86		south
-92	-82	-84	-80	-92	south
	-80		-80	-92	south
-94	-76	-76	-78	-92	south
	-76				south
-92	-82	-76	-84	-92	south
	-82	-74	-76	-96	south
-92	-76		-84	-94	south
-92	-82	-84	-84	-92	south
-92	-76		-84		south
	-80		-76		south
-90	-82	-84	-76	-92	south
-90	-82	-74	-76	-92	south
-92	-84	-76	-80	-92	south
-94	-76	-76	-86	-94	south
-88	-80	-78	-76		south
-88	-76	-84			south
	-76	-76	-84	-92	south
-92	-82		-76	-92	south
-94	-76	-76	-80		south
-88	-76		-84	-94	south
-88	-80		-76	-92	south
	-76	-84	-76	-92	south
	-82	-84	-80	-92	south
-92	-82		-82	-92	south
-90	-82		-78	-94	south
	-80	-84	-82		south
-92	-80	-76	-84	-92	south
-96	-82	-76	-86		south
-88	-76	-74	-80		south
	-82	-74	-76	-92	south
	-82		-76	-92	south
-88	-82	-76	-76	-92	south
-90	-80	-74	-86	-92	south
-88	-82	-84	-84	-92	south
	-82		-86	-92	south
-88	-80	-76	-80	-92	south
	-82	-74	-84	-92	south
	-82	-84	-76	-92	south
-92	-82	-76	-84	-92	south
-92	-82	-84	-76	-92	south
	-76	-76	-84		south
	-76	-84	-80	-92	south
-92	-82	-76	-80	-92	south
	-82	-76	-76	-92	south
-90	-82	-84	-84	-92	south
-90	-76	-76	-76	-92	south
	-82	-76	-84	-94	south
-92	-82	-76	-76	-92	south
-90			-76	-96	south
-92	-76	-76	-76	-92	south
-90	-82	-76	-86		south
-92	-82		-76	-90	south
-90	-76		-76		south
-92	-82	-84	-76		south
-88	-76	-78	-84		south
	-82		-82		south
	-76	-74	-76		south
-96	-82	-76	-76	-96	south
-92	-82	-76	-76	-92	south
-90	-82	-84		-92	south
-92	-82	-84	-76		south
	-80		-76	-94	south
	-76		-84	-96	south
	-80	-78	-80	-94	south
	-74	-84	-76	-90	south
-90	-76	-84	-80	-92	south
-88	-82	-76	-76	-92	south
-88	-82		-80	-92	south
	-76	-76	-82	-90	south
-94	-82	-76	-76	-94	south
	-82		-84	-92	south
	-82	-84	-80	-94	south
-90			-76		south
-92					south
-92	-82	-76	-84	-94	south
-90	-76	-84	-82	-94	south
-90	-76	-84	-84	-94	south
-92	-82	-76	-76	-94	south
-92	-82	-76	-76	-92	south
	-80	-84	-80	-92	south
-92	-76	-84	-82	-92	south
-92	-80		-84	-94	south
-92		-76	-76	-94	south
-92	-80	-76	-84	-92	south
-96	-80	-82	-76	-92	south
-90	-82	-76	-84	-96	south
-88	-80	-76	-82	-92	south
-92	-80	-84	-82		south
-92	-82	-76	-82	-92	south
-92	-82	-84	-80	-92	south
-90	-82	-84	-76	-92	south
-92	-82	-74	-82	-94	south
	-76	-74	-84	-92	south
-94	-76	-76	-80	-90	south
-92	-82	-76	-84	-94	south
	-82	-74	-84	-92	south
-90	-76	-84	-84	-92	south
-90	-80	-76	-76	-94	south
	-82	-76	-76		south
-90	-82	-78	-82	-94	south
-92	-82	-76	-84		south
-96	-82	-84	-76	-92	south
			-82	-92	south
-92	-80	-74	-76	-94	south
-88	-80	-84	-84	-92	south
-92	-82	-76	-82	-92	south
-92	-82	-74	-82	-92	south
	-76		-84	-92	south
-90	-82	-78	-84	-92	south
-90	-82		-84	-94	south
-90	-76	-76	-76		south
-92	-76	-74	-84	-92	south
-90	-82	-76	-76	-94	south
	-82		-76	-96	south
-90	-82	-78	-82	-92	south
-92	-76	-84	-76	-92	south
	-80	-74	-76	-94	south
	-82		-76	-92	south
	-76	-74	-84	-92	south
-92	-76		-84	-92	south
	-82	-76	-76	-90	south
	-80		-82		south
-92	-82		-84	-94	south
	-80	-76	-82	-92	south
-88	-80	-84	-82	-90	south
-92	-82	-76	-84	-94	south
-88	-76	-74	-80		south
-90	-80	-76	-76		south
-94	-80		-80	-92	south
	-82	-76	-76	-92	south
	-76	-76	-82	-92	south
-94	-76	-84	-82	-92	south
-92	-82	-84	-76	-94	south
-90	-80	-76	-84	-92	south
-90	-82	-74	-82		south
-92	-82	-76	-84		south
-92	-82			-92	south
	-82	-76	-82	-94	south
-88	-76	-76	-82	-92	south
-92	-76	-84	-82	-92	south
-92	-80		-82	-94	south
	-80	-76	-84	-92	south
-92		-84	-76	-92	south
	-80	-74			south
-92	-82	-76	-84	-94	south
	-82	-84		-90	south
	-76		-84	-92	south
-92	-82	-74	-82	-94	south
-94	-76	-84	-80	-92	south
-90	-76	-74	-76		south
-92	-82	-76	-84	-90	south
-92	-82	-76	-76	-92	south
	-80	-84	-80	-96	south
	-76	-76	-84	-92	south
-92	-82	-76	-86	-90	south
-88	-80	-76	-82	-92	south
-92	-80			-92	south
	-82	-74	-82	-92	south
-94	-80	-84	-84		south
-90	-76	-74	-76	-94	south
-90	-76		-76	-94	south
-88	-76	-84		-92	south
-92	-82	-76	-80	-94	south
-90	-80	-76	-84	-94	south
-90	-80		-84	-92	south
	-80	-76	-76	-92	south
-90	-80		-84	-92	south
	-76	-76		-92	south
-90	-82	-84	-82	-92	south
-92	-82	-76	-80	-92	south
-90	-80		-84	-92	south
-88	-82	-76	-76	-96	south
	-82		-82	-90	south
-92	-76	-76		-92	south
	-82	-76	-76	-92	south
-92	-82		-76	-94	south
-92	-76		-84		south
	-76	-76	-76	-90	south
-90		-74	-84		south
-92	-82	-76	-76	-92	south
	-76		-84	-92	south
-90			-80	-94	south
-96	-82		-84		south
-96	-82	-84	-84	-92	south
-92	-82	-74	-82	-94	south
	-82	-84	-76		south
	-82	-76	-82	-94	south
-92	-82	-76	-76	-92	south
	-82		-80		south
-90	-76	-74	-82	-92	south
-90	-80	-76	-84	-94	south
	-82		-76	-92	south
-88	-82	-76	-82	-92	south
-92	-82		-84	-96	south
-88	-82	-76	-84	-90	south
-90	-76	-74	-84	-92	south
	-82	-74	-76	-96	south
-92	-76	-76	-84		south
-90	-82		-76	-92	south
-92	-82	-76	-80	-94	south
-92	-82	-76	-76	-94	south
-92	-82		-76	-90	south
	-82		-76		south
-94	-82	-74	-82	-96	south
-92	-82	-74	-84		south
-90	-76	-84	-76	-92	south
-92	-82		-82	-92	south
-92	-76	-84	-82	-92	south
	-76		-76	-94	south
-88	-80		-82	-92	south
-96	-82	-74	-84	-92	south
	-82	-76	-76	-94	south
	-82		-84	-94	south
-90	-82	-76	-80		south
-90	-76	-76	-82	-94	south
	-82	-76	-82		south
-92	-82		-82	-94	south
-90	-82	-84	-76		south
-88	-80		-84	-92	south
-92	-82	-74	-82	-92	south
-88	-82		-76	-92	south
-92	-82	-74	-76		south
	-82		-84	-92	south
-96	-82	-76	-80	-92	south
-88	-76	-84	-84	-90	south
-92	-80		-84	-92	south
	-82	-74	-80	-92	south
-92	-82	-84	-76	-92	south
-90	-76	-76		-92	south
-92	-82	-76	-86		south
	-82	-84	-76	-92	south
	-76	-76	-80	-92	south
-92	-82	-76	-76	-92	south
-92	-76	-84	-78		south
	-80		-76	-92	south
-96	-80	-74	-82		south
-92	-82			-92	south
-90	-76	-78	-84	-92	south
	-82		-84	-96	south
-92	-82		-76	-92	south
-92	-82	-76	-82		south
-88	-82	-74	-76	-96	south
-92	-82	-76	-82	-92	south
-88	-82		-76		south
-92	-76	-76	-76	-92	south
	-76	-84	-84	-96	south
-92	-80		-80	-90	south
-92	-82		-82	-94	south
-90	-76	-84	-76	-92	south
-92	-80		-84	-96	south
	-82	-82	-76	-92	south
	-82	-84	-84		south
-90	-76	-76	-84	-94	south
-90	-76	-82	-82	-92	south
-92	-82		-76	-92	south
-92	-82		-80	-92	south
-90	-82	-74	-76	-96	south
-92	-82	-84	-84	-92	south
-92	-82		-82	-92	south
	-80	-76	-76	-92	south
-96	-82	-76	-80	-92	south
	-82	-76	-76	-92	south
-88	-82	-84	-84	-92	south
-92	-82	-74	-84		south
	-82		-82	-94	south
-92	-82	-84	-76	-94	south
-92	-76	-76	-82		south
-92	-80		-76	-90	south
-90	-82		-80		south
-88	-82	-76	-76	-94	south
-92	-82		-84	-92	south
-92	-82	-84	-84		south
-90	-82	-76	-84	-94	south
-92	-76	-76	-80	-92	south
-92	-76	-84	-84	-92	south
-92	-82		-76	-92	south
	-82	-76	-76	-94	south
-88	-82		-76	-92	south
-92	-82	-76	-82		south
-96	-80	-84	-84	-92	south
-92	-76		-76	-92	south
-90	-76	-76	-82	-92	south
	-82		-84		south
	-76	-76	-84	-90	south
	-82	-84		-94	south
-90		-76	-84	-92	south
-96	-82	-76	-78	-92	south
-90	-80	-74	-76		south
	-82	-76	-76	-92	south
	-82	-84	-84	-92	south
-88	-80	-76	-76	-92	south
	-82	-84	-84	-92	south
-90	-76	-74		-94	south
-92	-76	-76	-76		south
-96	-82	-84	-82	-92	south
	-82	-76	-82	-92	south
	-80	-76	-76	-92	south
-90	-76	-82	-76		south
-90	-80	-76	-82	-92	south
-92	-80		-82	-94	south
-88	-82		-76	-92	south
-90	-82	-76	-80	-96	south
-92	-82	-84	-82	-94	south
-92	-76	-76	-76	-94	south
-90	-82	-74	-76	-92	south
	-82	-76	-76	-92	south
-92	-82	-82	-84	-94	south
-90	-76	-76	-80	-92	south
	-82			-92	south
-88	-76	-82	-76		south
-92	-82	-84	-84		south
	-82	-76	-80	-92	south
-90	-80	-76	-84	-92	south
-88	-82	-76	-84	-94	south
-96	-80	-76	-82	-94	south
	-82		-84	-94	south
-90	-82	-76	-80	-92	south
-92	-82	-76	-80	-92	south
-90	-76	-76	-82		south
	-82	-82	-84		south
-92	-82	-76	-84	-96	south
	-82		-80	-92	south
-88	-82		-76	-92	south
-88	-82	-84	-82	-94	south
-88	-80		-76		south
-90	-76	-76	-82	-92	south
	-82	-76	-82	-92	south
-90	-82	-76	-76	-92	south
-92	-82	-84	-82	-92	south
-90	-82	-76	-76	-92	south
	-76		-84	-90	south
-94	-82	-84	-84		south
-90	-82	-76		-92	south
-92	-82	-76	-80	-92	south
-92	-82				south
	-82		-82		south
	-80	-76	-84		south
-90	-82		-82	-92	south
-90	-82	-76	-84	-92	south
-92	-76		-84	-92	south
	-82	-76	-82		south
-96	-82	-84	-84	-94	south
-90	-82	-76	-82	-94	south
-90	-82		-84	-94	south
-90	-76	-76	-84	-96	south
-88	-82	-76	-84		south
-90	-80	-76	-84	-94	south
-90	-76	-76	-84	-96	south
-90	-82	-76	-84	-94	south
-94	-82	-84	-84	-92	south
-96	-82	-76	-82	-94	south
-92	-76	-74	-76	-94	south
-92	-82			-96	south
-90	-80		-76	-92	south
-90	-76		-84	-92	south
-96	-82	-82	-76		south
-92	-76	-76	-80		south
	-76	-84	-84		south
-92	-82	-76	-76	-92	south
	-82	-76	-80	-92	south
-90	-82	-76	-76	-92	south
-90	-76	-76	-82	-94	south
-96	-76	-82	-82	-92	south
	-82	-76	-80		south
-92	-82	-76	-82	-92	south
-92	-82	-84	-80	-92	south
	-82	-76	-76	-96	south
-90	-82		-76	-90	south
-92	-76	-76	-76	-94	south
-88	-76	-76	-84	-94	south
-92	-80		-76	-92	south
-92	-76	-76	-76	-94	south
-92	-76	-76	-76	-92	south
-92	-82	-86	-76	-90	south
-90	-82		-80	-96	south
	-82	-76	-76	-92	south
-92	-82			-90	south
	-76	-84	-76	-92	south
-90	-76	-76	-80	-94	south
-94	-76	-84	-76	-90	south
	-80	-86	-80	-92	south
-88	-76		-80	-96	south
-92	-82	-86	-82	-94	south
-92	-82	-84	-82	-92	south
	-80	-74	-76		south
	-80	-86	-76		south
-92	-82	-76	-76	-92	south
-90	-82	-76	-76	-94	south
-88	-80		-76	-92	south
-96	-80	-76	-82	-94	south
-96	-80	-76	-76	-92	south
-88	-80	-84	-84		south
-92	-76	-76	-82	-92	south
	-76	-76	-80	-94	south
	-82	-86	-84	-94	south
-90	-82	-84	-80		south
-92	-82	-76	-84	-92	south
-90	-82		-76	-90	south
-90	-84		-84		south
-90	-82	-76	-76		south
-90	-82	-76	-76	-90	south
-90	-84		-80	-94	south
-90	-76	-76	-84	-92	south
-96	-82	-76	-84	-92	south
	-76		-80	-90	south
-88	-76	-76	-84	-92	south
-90	-82	-76	-80	-94	south
-88	-82		-84	-92	south
-90	-76	-74	-84		south
-90	-80	-76	-76	-92	south
-88	-82	-76	-76	-92	south
-96	-82	-76	-76	-90	south
-90	-76	-76	-84	-96	south
	-82	-76	-84	-92	south
	-76	-76	-84	-94	south
	-82		-82	-92	south
-90	-82		-74	-92	south
-94	-80		-76	-90	south
-92	-82	-86	-84	-94	south
-90	-82	-84	-76	-92	south
-88	-80	-76	-76	-92	south
-96	-82	-84	-82		south
-90	-82	-76	-78	-92	south
-96	-82			-92	south
-92	-74	-86	-76	-92	south
-92	-80	-76	-84	-92	south
-94	-76				south
-90	-82	-86	-80	-94	south
-92	-76	-76	-82		south
-92	-82	-76	-76	-92	south
-90	-76	-86	-76	-94	south
-92	-76	-76	-76		south
-90	-76		-76	-92	south
-92	-76	-76	-80	-94	south
-92	-76	-84	-76	-92	south
-90	-82	-76	-76	-92	south
-92	-76	-76	-78	-92	south
	-82	-76	-84		south
	-82	-76	-86	-92	south
-88	-82	-84	-84	-92	south
-92	-82	-74	-82	-92	south
-88	-76	-86	-84	-92	south
-88	-76	-76	-84	-94	south
-90	-82	-74	-78		south
-90	-82	-76	-84		south
-96	-82	-76	-82	-92	south
-96	-76	-76	-82	-92	south
	-76	-86	-82	-90	south
	-76	-76	-82		south
-94	-82	-74	-84	-92	south
-90	-76	-76	-82	-90	south
-92	-76	-86	-82	-94	south
	-82	-76	-82	-96	south
-92	-82	-76	-82	-92	south
	-82		-84	-92	south
-90	-80		-84	-92	south
-92	-80	-76	-82		south
-92	-82	-86	-82	-92	south
-88	-82	-76	-78	-92	south
	-76	-76	-78	-94	south
	-80		-82	-92	south
-92	-82		-84	-92	south
	-82		-82		south
-92	-82	-84		-92	south
-92	-82	-76	-78	-94	south
	-80	-84	-78	-90	south
-92	-76		-82	-94	south
-92	-82		-80	-92	south
	-82	-84	-84	-90	south
-88	-76	-76	-80		south
-90	-82	-76	-76	-92	south
-90	-76	-82	-82	-92	south
-88	-82	-76	-84		south
-88	-82		-80	-92	south
-92	-82	-76		-92	south
-92	-82	-76	-80	-92	south
-96	-76		-84	-92	south
-92	-82	-76	-78	-94	south
-92	-76	-84	-82	-92	south
	-80	-76	-78	-94	south
-94	-82	-76	-78		south
-92		-76	-76	-90	south
	-82	-76	-76	-92	south
-88	-82	-76	-84	-92	south
	-76	-76	-84	-94	south
-92		-76	-80	-90	south
	-82		-78	-94	south
	-82	-76	-82		south
-94	-84		-78		south
-92	-76	-76	-84		south
-88	-76	-84	-82		south
-90	-76	-76	-84	-92	south
	-82	-76	-82	-92	south
-92	-82	-84	-84		south
-90	-82	-76	-78	-92	south
	-76	-84	-82	-92	south
	-76		-84	-90	south
-96	-80		-78	-96	south
-92	-82	-76	-82	-92	south
-88		-76	-82	-94	south
-90	-82	-74	-82	-92	south
-92	-82	-84	-82	-92	south
-92	-82	-76	-84	-92	south
-92	-76	-76	-84	-92	south
-88	-82		-84	-92	south
	-82	-76	-84	-92	south
	-82	-74	-76		south
-90		-84	-78	-92	south
-90	-76	-76	-82	-92	south
-90	-82		-78	-92	south
-94	-80	-82	-84		south
-92	-82		-76	-92	south
-96	-80	-76	-76	-94	south
-90	-76	-84		-90	south
-88	-76		-84	-94	south
	-80	-76	-76	-90	south
	-82	-84	-82		south
	-76		-82		south
-92	-76		-84	-90	south
-88	-76		-84		south
-96	-82	-76	-82	-92	south
	-82	-76	-78	-92	south
-96	-82	-76	-82	-92	south
-88	-80	-76	-80	-92	south
-92	-80		-84	-92	south
-92	-82	-76	-82	-92	south
-92	-82		-82		south
-90	-76	-76	-76		south
-88	-76		-78	-92	south
-90	-82	-84	-78	-92	south
-88	-82		-84	-90	south
-92	-82	-76	-82	-92	south
-92	-82	-84	-82	-92	south
	-82	-76	-82		south
-88	-82	-76	-80		south
-96	-76	-76	-82	-96	south
-96	-76	-76	-80	-92	south
-92	-76	-76	-80		south
-88	-76		-76		south
	-82		-78		south
		-76	-84	-92	south
	-76	-76	-78	-92	south
	-80	-84	-82	-92	south
-88	-80	-74	-76	-94	south
-90	-84	-76	-82	-94	south
-94	-82		-82	-92	south
-90	-82	-74	-80	-92	south
-88	-82		-84	-92	south
-92	-82	-76	-84		south
-90	-80	-76	-82		south
	-76		-76	-96	south
-96	-82	-76	-84	-94	south
-90	-82		-80		south
-90	-80	-84	-82	-92	south
-90	-82	-76	-82		south
-92	-82		-78	-90	south
-92	-76	-76	-78	-92	south
-92	-82	-76	-78	-92	south
-92	-76	-84	-82		south
-90	-82	-76	-78	-96	south
-88	-76		-76		south
-92	-82		-84	-90	south
-92	-76	-84	-82	-92	south
-88	-82		-84	-92	south
-94	-82	-76	-78		south
	-82	-76	-84	-96	south
-92	-80	-84	-84	-94	south
-92	-76	-74	-84	-92	south
-88	-82	-76	-80	-92	south
-92	-82	-76	-82	-92	south
	-82	-84	-84	-92	south
	-76	-76	-82	-94	south
-96	-82	-76	-78	-92	south
-88	-76		-84	-92	south
	-80	-76	-78		south
-96	-82	-76	-76	-92	south
-96	-82		-82		south
-96	-80	-76	-82	-92	south
-96	-82		-80	-92	south
-92	-82		-80		south
-96	-80	-74	-84	-92	south
-90	-82	-76	-80	-92	south
-88	-82	-76	-80	-92	south
	-76	-84	-82	-94	south
	-80		-78		south
-88	-80	-84	-78	-92	south
-90	-76	-76	-80		south
-88	-82	-74		-90	south
-88	-76	-84	-78	-92	south
-88	-76	-76	-84	-92	south
-92	-82		-84		south
-92	-82	-76	-84	-94	south
-88	-82		-78	-90	south
-92	-82	-84	-84	-94	south
-92	-76		-82		south
	-82	-74	-84	-94	south
-92	-76	-70	-76	-94	south
	-82		-78	-90	south
-96		-76	-76		south
-92	-82	-74	-84		south
-88	-82	-84	-84	-92	south
-92			-80	-92	south
-92	-82	-84	-80	-92	south
-88	-76	-76	-82	-92	south
		-76	-76		south
-88		-76	-80	-92	south
-90	-76	-78	-78	-90	south
-88	-80	-76	-84	-92	south
-92	-76	-84			south
	-82	-76	-84	-92	south
-92	-82	-76	-82		south
-92			-76	-94	south
-92	-76	-74	-78	-94	south
-88	-76	-84	-78	-92	south
-92	-82	-74	-78	-94	south
-96	-76		-82	-90	south
	-82		-82		south
-92	-82	-84	-84	-94	south
-96	-82	-76	-76	-92	south
-96	-76		-78	-92	south
-96	-76	-84	-76	-92	south
-88	-82		-78	-92	south
-92	-82	-82	-76		south
-90	-76	-76	-82		south
	-76	-74	-82		south
-92	-84	-76	-76	-92	south
	-76		-76	-92	south
	-80	-76	-76	-92	south
-92	-76	-76	-82	-90	south
-90	-82	-74	-84	-92	south
-96		-76	-82	-92	south
-88	-82	-84	-80	-92	south
-92			-76	-92	south
		-84		-92	south
-92	-82		-84		south
-92	-76	-84			south
-90	-82	-84	-82	-94	south
-90	-82	-78	-76	-92	south
-90	-82		-82		south
-92	-82	-84	-82		south
	-76	-74	-76	-92	south
-94	-76	-84	-76		south
-92	-82	-78	-82		south
	-76	-76	-82	-94	south
-92	-80	-76	-76	-94	south
-96	-82	-78	-84	-92	south
-92	-82	-82	-84	-92	south
-88	-80		-84	-90	south
-90	-76	-84	-78	-92	south
	-82		-84	-92	south
-92	-76	-76	-82	-92	south
	-76		-82	-92	south
-88	-76	-76	-76	-92	south
	-82	-84	-84	-92	south
-92	-82		-76	-92	south
	-82			-92	south
-88	-76		-84	-92	south
-92	-82		-82	-92	south
-94	-82	-84	-82	-92	south
-94		-82	-82	-90	south
-88	-82	-78	-82	-90	south
		-84		-94	south
-92	-80	-78	-76	-92	south
-92	-82	-76	-78	-94	south
-90	-82	-76	-82	-92	south
	-82	-76	-82	-96	south
-92	-76	-76	-76	-96	south
-92	-82	-84	-80	-90	south
-96	-82	-76	-84		south
-92	-80	-78	-80		south
	-82		-82	-92	south
-96	-76	-78	-76		south
-88	-80		-76	-94	south
	-82	-76	-76	-92	south
	-82	-84	-76		south
-92	-82		-84	-94	south
	-76	-76			south
-88	-82		-76	-92	south
-94			-76	-94	south
			-76		south
-88	-80	-84	-82		south
-90	-82			-90	south
-94	-82	-74	-76	-92	south
-90	-82	-76	-84	-94	south
-88	-82	-76	-84	-94	south
	-76	-78	-82	-92	south
	-82	-74	-82	-92	south
	-82	-76	-82	-92	south
	-76		-82		south
-90	-76	-76	-76	-92	south
	-76		-82	-92	south
	-76	-76	-82	-92	south
-96	-80		-78	-90	south
-90	-82	-84	-82		south
	-82	-76	-76	-92	south
-92	-76	-76	-78	-92	south
-88			-76	-94	south
		-76	-82		south
-92	-82		-80	-92	south
-90		-84	-84	-92	south
-88	-82	-74	-76	-92	south
-96	-80		-80	-90	south
-90	-76	-84			south
-88	-80		-78	-92	south
-92	-80		-76	-92	south
-94	-76	-78	-82		south
-88	-76	-76	-82	-92	south
-90	-82	-78	-82	-92	south
-90		-84	-82	-90	south
-90	-76	-78			south
	-76		-78	-92	south
-90	-82	-78	-82	-92	south
			-84	-92	south
	-82		-84		south
-92	-76	-84	-80		south
	-80		-84	-92	south
-92	-82		-78	-92	south
-92	-76	-74	-84	-94	south
	-82	-78	-82	-92	south
-92	-82		-78	-92	south
-94	-76	-76	-82	-92	south
-92	-82		-84	-90	south
-88	-82		-76	-92	south
-88	-76	-82	-82		south
-88	-76	-76	-84	-90	south
-90	-82	-84	-76	-90	south
	-82	-84	-84	-92	south
-96	-76	-76	-82	-92	south
-88	-80	-82	-82	-92	south
-90	-82	-76	-76	-92	south
	-80	-78	-82	-92	south
	-82		-84	-96	south
	-76	-84	-82		south
	-82	-76	-82	-96	south
	-76	-86	-80	-92	south
-92	-76	-78	-84	-92	south
-92	-80	-74	-84		south
-88	-82		-78		south
	-82	-76	-78	-92	south
-88	-82	-74	-82		south
-88	-80	-86	-84	-92	south
-90	-82	-84	-82	-92	south
-92	-82	-76	-82		south
	-76	-76	-78	-92	south
-94	-76	-84	-84		south
	-76	-76	-82		south
-90	-82	-84	-78	-92	south
-92	-82	-84	-76	-92	south
-92	-82		-84	-92	south
-92	-76	-84	-84	-92	south
-88	-76	-84	-84	-92	south
-90	-82	-74	-82		south
-92	-82	-84		-92	south
-90	-80	-84	-82	-90	south
-92	-82		-82	-92	south
	-80	-74	-82		south
-90	-76		-76	-92	south
-96	-76	-84	-82	-92	south
	-82	-84	-78	-92	south
-88	-80	-74	-82	-92	south
	-82	-76	-84		south
-88	-82		-78	-92	south
-90	-82	-84	-76	-92	south
-88	-76	-76	-76	-92	south
-88	-82		-84	-90	south
-90	-76		-78	-92	south
-92	-80	-78	-84	-96	south
-88	-82	-74	-82	-92	south
-90	-76	-76	-80	-92	south
-92	-82	-76	-84	-90	south
	-82		-82		south
-92	-82	-76	-84	-90	south
-96	-82	-76	-84	-94	south
-88	-76	-84		-94	south
-92	-76	-76	-82		south
-92	-76	-76	-84	-92	south
	-82	-74	-82	-96	south
-88	-82				south
	-76		-84	-92	south
-92	-82	-76	-78	-92	south
	-82		-78	-92	south
	-76		-84	-92	south
-90	-82	-84	-82	-96	south
-88	-80	-76	-82	-90	south
-90	-82	-76	-82		south
-88	-82	-84	-84	-92	south
-96	-82	-84	-82	-94	south
-92	-80	-76	-82	-92	south
-90	-80		-78	-92	south
-90	-76	-76	-84		south
	-76		-78	-96	south
-88	-80	-74	-84	-92	south
-90	-76	-84	-84	-90	south
	-76	-76	-84	-92	south
-92	-82		-82		south
-90	-76		-82	-92	south
	-82		-84	-92	south
-92	-82	-84	-80	-92	south
	-76	-84	-78	-94	south
-92		-76	-84	-92	south
-92	-76	-84	-82		south
	-82	-74	-84		south
-92	-82	-86			south
-96	-82	-78	-78	-92	south
-90	-76	-74		-92	south
-92	-82	-78	-82	-92	south
	-82	-78	-84	-94	south
-92	-76	-74	-84	-94	south
-88	-82	-76	-84	-92	south
-96	-82	-78	-84	-92	south
	-80	-74	-82		south
-90	-82	-74	-82		south
-94	-82		-84	-92	south
-92	-82	-78	-78	-94	south
	-76	-76	-78	-92	south
-88	-76	-84	-84	-92	south
	-76		-84	-94	south
-94		-74	-78	-92	south
-92	-82		-82		south
-92	-82	-76	-82		south
-90	-76	-76	-84	-92	south
-92	-82	-76	-78	-92	south
	-80	-78	-78	-92	south
-90	-82		-84		south
-92	-76		-78		south
-92	-76	-84	-82	-92	south
-96	-82	-84	-84	-92	south
-88	-82	-76	-78	-94	south
-92	-82	-78	-78	-92	south
-88	-82	-76	-82	-90	south
-92	-82	-74	-84	-92	south
-88	-82		-84	-90	south
-90	-80	-76	-84		south
-90	-82	-84	-84	-90	south
-90	-76	-76	-78	-92	south
-94	-76	-76	-78		south
-88	-76	-84	-80	-90	south
-88	-82	-78	-84	-92	south
	-80	-76	-82	-90	south
-92	-76				south
	-76	-84	-84	-90	south
-92			-78	-94	south
-90	-82		-78	-92	south
-96	-76		-84		south
-90	-80	-76	-82		south
	-82		-82		south
-96			-84	-92	south
-90	-82		-76		south
-92	-76	-84	-82	-92	south
-90	-76	-84	-78	-92	south
-90	-82		-82	-92	south
	-82	-76	-82	-92	south
	-82	-76	-82		south
		-78	-82	-92	south
-90				-92	south
	-82		-84	-92	south
-88	-82	-76	-80	-90	south
	-82	-74	-78	-92	south
	-76		-82	-94	south
	-82	-76	-84	-94	south
	-80	-74	-84	-92	south
	-76		-84	-90	south
-90	-82	-76	-84	-96	south
-92	-76	-84	-82	-90	south
	-76		-78	-92	south
-94	-82	-74	-84	-92	south
-90	-82	-84	-82	-92	south
-92	-82	-74	-84	-90	south
-92	-76	-84	-78	-92	south
-90	-82	-76	-84	-92	south
-92	-82		-82	-92	south
	-80	-84	-82	-92	south
-90	-80		-82		south
	-76	-84	-82	-94	south
-90	-82		-82		south
	-82	-78	-82	-92	south
-88	-82	-74	-78	-92	south
-90	-82	-74	-82	-94	south
	-76	-78	-82		south
-90	-76	-78	-78	-92	south
-92	-82	-84	-76	-92	south
		-82	-78	-92	south
-92	-82	-78	-82		south
-90	-82		-82	-92	south
-92	-82	-74	-84	-96	south
-90	-76	-78	-78	-94	south
-92	-82		-78	-92	south
-96	-76	-78		-92	south
	-82	-76	-82	-92	south
-96	-82	-76	-80		south
	-80		-82	-90	south
-96	-76	-84	-80	-92	south
-90	-82		-82		south
	-82	-76	-78		south
		-74	-78	-94	south
-88	-82	-78	-84	-94	south
	-82	-74	-84	-94	south
-92	-82			-90	south
-90	-82		-78	-96	south
-94	-82		-78	-92	south
	-76		-82	-92	south
-88	-82	-78	-82		south
	-80	-76	-78	-90	south
-96	-82		-82	-90	south
	-76		-80		south
-88	-80	-78		-94	south
-96	-76	-82	-84	-92	south
-94	-80	-84	-78	-92	south
	-82	-76	-82	-92	south
-94	-76		-82	-92	south
-96	-82		-78		south
-92	-82	-76	-78	-92	south
	-76		-80	-92	south
-96	-82	-74	-84	-92	south
-90	-76	-78	-78	-92	south
-92	-82	-84	-78	-92	south
-92	-82	-78	-78		south
-92	-82	-76	-78	-92	south
-92	-82	-82	-78	-94	south
